,grade,dba_master,cuisine_description,lat,lng,grade_date
404,A,MAISON KAYSER,Bakery,40.7792217,-73.953203,2018-04-25
405,A,COMPLETE BODY & SPA,American,40.7393401,-73.9928918,2018-04-25
406,A,GOOGLE LAPLACE,American,40.7414688,-74.0033873,2018-04-25
408,A,B CAFE,American,40.7709347,-73.9575923,2018-04-25
409,A,ALLIANZ CAFETERIA,American,40.7620791,-73.98460990000002,2018-04-25
412,A,VILLA,Pizza/Italian,40.757290999999995,-73.98925899999998,2018-04-25
413,A,LADUREE SOHO,French,40.724358200000005,-74.0024074,2018-04-25
414,A,HEARST CORPORATION EDR,American,40.7666438,-73.9835011,2018-04-25
417,Z,ELREY,Caf̩/Coffee/Tea,40.72138169999999,-73.9879385,2018-04-25
418,A,AMC THEATRES,Hotdogs/Pretzels,40.738543799999995,-73.9895684,2018-04-25
419,A,THE BUTCHER'S DAUGHTER MARKET,"Juice, Smoothies, Fruit Salads",40.7207428,-73.99459569999998,2018-04-25
420,A,SOLIDE ROCHER RESTAURANT & BAKERY,Caribbean,40.6453463,-73.948542,2018-04-25
421,A,NEW KING WOK RESTAURANT,Chinese,40.806481,-73.9497122,2018-04-25
422,A,JESSI 'S COFFEE SHOP,Caf̩/Coffee/Tea,40.708215100000004,-73.9397745,2018-04-25
423,A,SUBWAY,Sandwiches,40.7611092,-73.95091409999998,2018-04-25
424,A,BASILIO'S INN RESTAURANT,Italian,40.5974282,-74.06374709999999,2018-04-25
425,Z,CHINA KING EXPRESS,Chinese,40.700694399999996,-73.8082247,2018-04-25
426,A,MOJITO'S,Mexican,40.797625700000005,-73.9387605,2018-04-25
427,A,QDOBA MEXICAN GRILL,Tex-Mex,40.5910669,-74.1642964,2018-04-25
428,Z,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,40.8807245,-73.8251811,2018-04-25
429,A,Nomura Cafe,Japanese,40.761975,-73.9869982,2018-04-25
431,Z,HAVANA CENTRAL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7583422,-73.9841102,2018-04-25
432,Z,GREY LADY/GOA TACO/PARATHA TACO,American,40.718826,-73.990219,2018-04-25
433,A,PATACON PISAO,Spanish,40.7351594,-73.88128999999998,2018-04-25
434,A,18 EAST GUNHILL PIZZA,Pizza,40.8821928,-73.88077120000001,2018-04-25
435,A,GRIFF'S PLACE,American,40.5657035,-74.1006192,2018-04-25
436,A,7 DAYS RESTAURANT,Chinese,40.6337384,-74.0761839,2018-04-25
437,A,CHINA DRAGON,Chinese,40.778535999999995,-73.902393,2018-04-25
438,Z,MARCHA EAST VILLAGE,Spanish,40.7243248,-73.97895109999999,2018-04-25
439,Z,DORIAN GRAY,American,40.7239618,-73.98380639999998,2018-04-25
440,A,WISEFISH  POKE,Hawaiian,40.7427786,-73.99969159999998,2018-04-25
441,A,LE PAIN QUOTIDIEN,French,40.7524458,-73.97370529999998,2018-04-25
443,A,TASTI D-LITE,"Ice Cream, Gelato, Yogurt, Ices",40.787067,-73.975257,2018-04-25
444,A,MO IL GELATO,"Ice Cream, Gelato, Yogurt, Ices",40.72068170000001,-73.9966157,2018-04-25
446,A,KARAOKE CITY,Other,40.7475849,-73.98690549999998,2018-04-25
448,A,WENDY'S,American,40.8895783,-73.8199657,2018-04-25
449,Z,GOLDEN BAY RESTAURANT,Chinese,40.6023542,-73.99515199999998,2018-04-25
450,A,A & C KITCHEN,Chinese,40.727855299999995,-73.97611859999998,2018-04-25
451,Z,PAPA JOHN'S,Pizza,40.71103799999999,-73.947867,2018-04-25
452,A,STARBUCKS,Caf̩/Coffee/Tea,40.7268086,-74.00024959999999,2018-04-25
453,A,VIA NAPOLI,Pizza/Italian,40.5673805,-74.11212359999998,2018-04-25
454,A,LUCKY THAILAND KITCHEN,Thai,40.6926963,-73.8579365,2018-04-25
455,Z,FOGON LATINO BAR RESTAURANT,Mexican,40.751133,-73.87242409999999,2018-04-25
456,A,SHIMIZU RESTAURANT,Japanese,40.7603402,-73.9790395,2018-04-25
457,A,ANTIQUE GARAGE TRIBECA,Turkish,40.71970839999999,-74.0039152,2018-04-25
458,A,PACIFIC STANDARD,American,40.682127200000004,-73.98023609999998,2018-04-25
459,A,KAM'S KITCHEN,Chinese,40.6960076,-73.74231490000001,2018-04-25
460,Z,ONE AND ONE,Irish,40.723302600000004,-73.98819990000001,2018-04-25
461,A,LEXINGTON CLUB,Other,40.77157320000001,-73.9616751,2018-04-25
462,A,FRANK'S TAVERN,American,40.6193958,-73.92164269999998,2018-04-25
463,Z,FLOWER BROOK MIFEN HOUSE,Chinese,40.7532213,-73.8216745,2018-04-25
464,A,MORGAN STANLEY,American,40.760386,-73.98567800000001,2018-04-25
467,A,ADELA'S CAFE,Spanish,40.751179,-73.8729,2018-04-25
468,A,THE LONG HALL,American,40.747161600000005,-73.98227399999998,2018-04-25
469,Z,KOGANE,Asian,40.6986157,-73.99272119999998,2018-04-25
470,A,MCDONALD'S RESTAURANT,Hamburgers,40.78470100000001,-73.9471185,2018-04-25
471,A,San Crestobal,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7912309,-73.93938100000001,2018-04-25
472,Z,THE GREAT NORTHERN DELI AND DANISH DOGS,Delicatessen,40.752570299999995,-73.9776273,2018-04-25
479,A,CHENG DU SPICY FOOD,Chinese,40.76034569999999,-73.8325101,2018-04-25
480,A,PANDA CHINESE RESTAURANT,Chinese,40.5758047,-73.9947334,2018-04-25
481,A,DINO'S TAVERN,Greek,40.77026970000001,-73.9067491,2018-04-25
482,A,BAKER'S PIZZA,Pizza,40.729433799999995,-73.9812812,2018-04-25
483,A,PRET A MANGER,American,40.761835600000005,-73.9821805,2018-04-25
484,A,RUUMY'S TAVERN,American,40.7643284,-73.98542549999998,2018-04-25
485,A,EL MORDISCO RESTAURANT & SPORT BAR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7478196,-73.8805665,2018-04-25
486,Z,Khabar Ghar,Indian,40.6426041,-73.9791628,2018-04-25
487,A,ARMONDO'S ITALIAN RESTAURANT,Italian,40.754484399999996,-73.8931369,2018-04-25
488,Z,LA MARIA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.77346199999999,-73.79598849999998,2018-04-25
489,Z,PESCE PASTA TRATT,Italian,40.7892987,-73.96977580000002,2018-04-25
490,A,DREXLER'S,American,40.7226597,-73.9863316,2018-04-25
491,A,ROSE&BASIL,Vegetarian,40.72651870000001,-73.98495419999998,2018-04-25
492,A,DUNKIN' DONUTS,Donuts,40.665166299999996,-73.72824829999998,2018-04-25
493,A,DADDYO'S ON BAY,Barbecue,40.63733999999999,-74.075702,2018-04-25
494,A,DONGWON SUSHI & TUNA,Japanese,40.7608008,-73.80369820000001,2018-04-25
495,A,KING DRAGON 88,Chinese,40.7928783,-73.95037889999998,2018-04-25
496,A,POTALA RESTAURANT,Asian,40.7471617,-73.89134899999998,2018-04-25
497,A,TEAS SHOP,Caf̩/Coffee/Tea,40.638330700000004,-74.00693369999998,2018-04-25
498,A,SONS OF THUNDER,American,40.7478892,-73.97586329999999,2018-04-25
499,A,DAVELLE,Japanese,40.7185385,-73.9860676,2018-04-25
500,A,29B,Asian,40.722369799999996,-73.98297609999999,2018-04-25
501,A,JOE JOE PIZZERIA,Pizza,40.637237799999994,-74.11709150000002,2018-04-25
502,A,THINK COFFEE,Caf̩/Coffee/Tea,40.7605599,-73.99905249999998,2018-04-25
503,A,KENNEDY FRIED CHICKEN,Chicken,40.842985999999996,-73.88588829999998,2018-04-25
504,A,AMORINO,"Ice Cream, Gelato, Yogurt, Ices",40.7595326,-73.98835240000001,2018-04-25
505,A,JUMBO KITCHEN,Chinese,40.8417998,-73.88618439999998,2018-04-25
506,Z,SUBWAY,American,40.7124324,-73.87946720000001,2018-04-25
507,Z,U N RESTAURANT,Chinese,40.75326210000001,-73.96695559999998,2018-04-25
508,A,MCDONALD'S,American,40.70133329999999,-73.94346759999998,2018-04-25
509,A,AL CHOLO WEST INDIAN BAKERY & HEALTH FOOD STORE,Bakery,40.88449179999999,-73.8626041,2018-04-25
510,A,TACOS AL SUADERO,Mexican,40.7489192,-73.8762672,2018-04-25
511,A,BILLY BEEZ,American,40.8636318,-73.8274021,2018-04-25
527,Z,GALLITOS MEXICAN URBAN KITCHEN,Mexican,40.694469,-73.99372340000001,2018-04-25
528,Z,FEAST ON US,American,40.739189700000004,-74.0057144,2018-04-25
529,A,BURGER KING,American,40.5977191,-73.96082559999998,2018-04-25
530,A,EL JEFE SPORT CANTINA,Mexican,40.8644238,-73.9269578,2018-04-25
531,Z,CAFE MORNING OF NY,Caf̩/Coffee/Tea,40.7629299,-73.80674020000001,2018-04-25
534,Z,CHARACTERS KTV,Japanese,40.618231,-73.983666,2018-04-25
535,A,QDOBA MEXICAN GRILL,Mexican,40.51631939999999,-74.23434820000001,2018-04-25
537,A,CHAT 'N CHEW,American,40.73681089999999,-73.99204759999998,2018-04-25
538,A,DJ PIZZA,Pizza,40.7464441,-73.9802022,2018-04-25
540,A,MIMMO,Italian,40.777597,-73.9455801,2018-04-25
541,A,DRAGON GARDEN,Chinese,40.58762479999999,-73.81193520000001,2018-04-25
542,Z,BITE OF HONG KONG,Chinese,40.7173928,-73.9944284,2018-04-25
543,A,FOR FIVE COFFEE ROASTERS,Caf̩/Coffee/Tea,40.75808869999999,-73.9831407,2018-04-25
545,A,TRE GIOVANI,Italian,40.7290496,-73.9983718,2018-04-25
546,A,KARAKATTA,Japanese,40.7293436,-73.9987498,2018-04-25
548,A,THE CORNELL CENTER OF NEW YORK,American,40.754358,-73.97931700000001,2018-04-24
549,A,IGLOO ROLLS,"Ice Cream, Gelato, Yogurt, Ices",40.75055029999999,-73.86327359999999,2018-04-24
550,A,FISH BAR,American,40.727253499999996,-73.98931590000001,2018-04-24
551,A,ARTICHOKE BASILLE'S PIZZA,Italian,40.6809395,-73.9771374,2018-04-24
552,A,VITO'S BAKERY,Bakery,40.5991266,-73.95207789999998,2018-04-24
553,A,PALETERIA LOS MICHOACANOS,"Ice Cream, Gelato, Yogurt, Ices",40.746772799999995,-73.86342619999998,2018-04-24
554,A,VILLA MONTE RESTAURANT & PIZZERIA,Pizza/Italian,40.51631939999999,-74.23434820000001,2018-04-24
556,A,THE DESSERT KITCHEN,"Ice Cream, Gelato, Yogurt, Ices",40.7272934,-73.9849651,2018-04-24
557,A,WOODROW DINER,American,40.5427633,-74.2071234,2018-04-24
561,Z,PAK LAHORI CHILLI,Indian,40.632440700000004,-73.9671731,2018-04-24
562,A,BROOME STREET BAR,American,40.7231568,-74.0029053,2018-04-24
563,A,THE HAIRY LEMON,American,40.7224802,-73.98338620000001,2018-04-24
564,A,ISTANBUL RESTAURANT,Turkish,40.5835428,-73.95108019999998,2018-04-24
565,A,PAULA'S SOUL CAFE,Soul Food,40.89269229999999,-73.8556779,2018-04-24
566,A,BOSTON MARKET,American,40.6292666,-73.9188285,2018-04-24
567,A,MAKE SANDWICH,Sandwiches,40.733667499999996,-73.98960179999999,2018-04-24
568,A,GOODY'S SPANISH FOOD,Spanish,40.6362679,-74.1344332,2018-04-24
569,Z,THE BURRITO SHOPPE AND SALAD JUNKIE,Mexican,40.6436611,-74.0776983,2018-04-24
571,A,RICE & BEANS LECHONERA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7256604,-73.73998940000001,2018-04-24
572,A,ZATAR,Middle Eastern,40.6979634,-73.9246974,2018-04-24
574,A,NOSH EXPRESS,Jewish/Kosher,40.6155098,-73.9444853,2018-04-24
575,Z,KENNEDY FRIED CHICKEN & PIZZA,Chicken,40.681708,-73.87964769999998,2018-04-24
576,A,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,40.762290899999996,-73.91956429999998,2018-04-24
577,Z,FRATILLI'S PIZZA & CAFE,Other,40.80984,-73.880647,2018-04-24
578,A,TAJ DONUT SHOP,Donuts,40.7071607,-73.7957248,2018-04-24
579,Z,PARTY POINT,Chinese,40.758657899999996,-73.82944909999998,2018-04-24
580,A,MCDONALD'S,Hamburgers,40.70173,-73.88027,2018-04-24
581,A,LUCKY HOUSE CHINESE RESTAURANT,Chinese,40.840087700000005,-73.87533309999998,2018-04-24
582,A,DONUT PUB,Donuts,40.7388604,-73.99982940000001,2018-04-24
583,A,HAWKERS,Asian,40.732988899999995,-73.9860921,2018-04-24
584,A,PUEBLA SEAFOOD,Mexican,40.7492101,-73.8707931,2018-04-24
585,A,HUNAN DELIGHT,Asian,40.770708000000006,-73.95125139999998,2018-04-24
586,A,RIO DE LA PLATA BAKERY,Bakery,40.74230850000001,-73.8677227,2018-04-24
587,A,KATE'S CORNER CAFE,American,40.775684999999996,-73.90010699999998,2018-04-24
588,A,BROOKLYN BAGEL & COFFEE COMPANY,Bagels/Pretzels,40.7605421,-73.9217829,2018-04-24
589,Z,EL TRIO GRILL,Spanish,40.746767600000005,-73.8624723,2018-04-24
590,A,MCDONALD'S,Hamburgers,40.7683497,-73.7374935,2018-04-24
591,A,KOME WAZA,Asian,40.7657667,-73.95775979999998,2018-04-24
592,A,POLLOS A LA BRASA MARIO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.747737,-73.884734,2018-04-24
593,Z,ALPH DOMINCHE,Caf̩/Coffee/Tea,40.657274799999996,-74.00751609999999,2018-04-24
594,A,NICK & STEF'S STEAKHOUSE,Steak,40.751059700000006,-73.9932303,2018-04-24
595,A,NOBODY IS PERFECT,Italian,40.7234693,-73.9826463,2018-04-24
597,A,MR. WEDGE,American,40.813377100000004,-73.88498359999998,2018-04-24
598,A,XIAOYAN YABO INC,Korean,40.764383200000005,-73.8282729,2018-04-24
599,A,ALOYSIA'S LOUNGE,American,40.514457799999995,-74.23584629999998,2018-04-24
600,A,ANNIE MOORES PUB & RESTAURANT,American,40.75215619999999,-73.9803629,2018-04-24
601,A,LA CASA DEL POLLO PERUANO II,Peruvian,40.74746270000001,-73.8843186,2018-04-24
602,A,CHIPOTLE MEXICAN GRILL,Tex-Mex,40.755840299999996,-73.88018670000001,2018-04-24
605,A,MERCER KITCHEN,American,40.72495869999999,-73.9987276,2018-04-24
606,A,OM WOK,Chinese,40.7565331,-73.87823639999998,2018-04-24
607,A,DREAM PIZZA,Pizza,40.7501494,-73.86965620000001,2018-04-24
608,A,I EAT,Caf̩/Coffee/Tea,40.82908690000001,-73.8746501,2018-04-24
609,A,MRS. MAXWELL'S BAKERY,Bakery,40.6756725,-73.8945999,2018-04-24
610,A,AVANT GARDEN,Vegetarian,40.7261118,-73.98396269999998,2018-04-24
611,A,LOS MISMO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.750219799999996,-73.861317,2018-04-24
612,Z,CAMP DAVID CAFE,American,40.65653270000001,-74.0077434,2018-04-24
613,A,OASIS CAFE,Polish,40.5910115,-73.96037749999998,2018-04-24
614,A,KENNEDY FRIED CHICKEN & PIZZA,American,40.7534696,-73.87218270000001,2018-04-24
615,Z,GIMME COFFEE,Caf̩/Coffee/Tea,40.722350799999994,-73.99497439999998,2018-04-24
616,A,ENERGIA Y FIGURA,"Juice, Smoothies, Fruit Salads",40.756277600000004,-73.88196500000001,2018-04-24
617,A,CARRO CAFE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6847447,-73.86738199999998,2018-04-24
618,A,JUST COMBO RESTAURANT,Middle Eastern,40.7822982,-73.9142816,2018-04-24
619,Z,95 SOUTH,American,40.671930100000004,-73.95778349999998,2018-04-24
620,Z,GOOD TASTE,Chinese,40.861424,-73.89863270000001,2018-04-24
621,A,MV SCORPION CAFE CLUB,Caf̩/Coffee/Tea,40.7024803,-73.9048493,2018-04-24
622,A,SASHIMI EXPRESS,Japanese,40.771691100000005,-73.95382289999998,2018-04-24
623,A,DUNKIN' DONUTS,Donuts,40.760923,-73.92279090000001,2018-04-24
624,A,SUSHI PARA 88,Japanese,40.73873160000001,-74.000759,2018-04-24
625,A,PARSON'S DINER,American,40.775980700000005,-73.8235657,2018-04-24
626,A,COLD STONE CREAMERY,"Ice Cream, Gelato, Yogurt, Ices",40.73571810000001,-73.87444980000001,2018-04-24
628,A,SATYR GRILL,American,40.6960902,-73.8994532,2018-04-24
629,A,JOE & PAT'S,Pizza/Italian,40.6129244,-74.12211490000001,2018-04-24
630,A,POPEYES LOUISIANA KITCHEN,Chicken,40.764385100000005,-73.88552770000003,2018-04-24
631,Z,UOGASHI,Japanese,40.7295601,-73.9835309,2018-04-24
632,A,AUGURS WELL,American,40.727102,-73.98362279999998,2018-04-24
633,A,LINCOLN GYRO,Turkish,40.817930200000006,-73.9243007,2018-04-24
634,Z,CHUCK E. CHEESE'S,American,40.757228999999995,-73.8356575,2018-04-24
639,A,KOREAN & CHINESE CUISINE,Korean,40.7588339,-73.8331304,2018-04-24
664,A,OCEAN CHINESE RESTAURANT,Chinese,40.7572717,-73.73827879999999,2018-04-24
665,A,MEO JAPANESE HIBACHI,Japanese,40.728556899999994,-73.7837491,2018-04-24
666,A,REGAL CINEMAS,American,40.7080285,-73.86822289999998,2018-04-24
670,A,& PIZZA,Pizza,40.7452839,-73.98809920000002,2018-04-24
672,A,KING SUNSHINE JERK CENTER,Caribbean,40.832687899999996,-73.8640918,2018-04-24
673,A,Sonbobs,Caf̩/Coffee/Tea,40.7672666,-73.9171204,2018-04-24
674,A,EL REY,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.706164,-73.809248,2018-04-24
675,A,GIOVANNIS TRATTORIA,Italian,40.54504319999999,-74.16594769999998,2018-04-24
676,Z,BLIND BARBER,American,40.7271152,-73.98017929999999,2018-04-24
677,A,DOMINO'S PIZZA #3321,Pizza,40.8247872,-73.92066489999998,2018-04-24
678,A,SARABETH'S,American,40.7513865,-73.9832325,2018-04-24
680,A,TYGERSHARK,Asian,40.6803377,-73.96759109999998,2018-04-24
681,A,RIVIERA RISTORANTE,Italian,40.782266799999995,-73.79469089999998,2018-04-24
682,A,MADISON BARREL BAR,Greek,40.701885,-73.90656829999999,2018-04-24
683,Z,OFRENDA,Mexican,40.733921,-74.00236579999998,2018-04-24
684,A,DOUBLE FIRE GOURMET,Chinese,40.6027429,-73.99565009999998,2018-04-24
685,A,LUNCH BOX,American,40.6244823,-74.1423352,2018-04-24
686,A,SHORTY'S ROTI SHOP,Caribbean,40.638352399999995,-74.07828990000002,2018-04-24
687,A,BARNES & NOBLE CAFE,Caf̩/Coffee/Tea,40.737021399999996,-73.9896026,2018-04-24
688,A,BENNY'S KOSHER PIZZA,Jewish/Kosher,40.7273097,-73.7863205,2018-04-24
689,Z,TOASTIES,American,40.76004880000001,-73.98308309999999,2018-04-24
690,Z,O'NEILL'S RESTAURANT & BAR,Irish,40.624492,-74.142404,2018-04-24
691,A,MIKES OLYMPIC GRILL,American,40.625006299999995,-74.1433444,2018-04-24
692,A,EL VICENTINO RESTAURANT 2,Spanish,40.780297,-73.846299,2018-04-24
693,Z,PEACHES,Soul Food,40.681667100000006,-73.9347026,2018-04-24
694,A,THE GREY DOG,American,40.730018900000005,-74.0039152,2018-04-24
695,A,TRINI ROTI HOUSE AND BAKERY,Caribbean,40.66396820000001,-73.92484509999998,2018-04-24
696,A,DUNKIN' DONUTS,Donuts,40.6140699,-73.9628413,2018-04-24
697,A,THE CAFE AT BOB'S,Caf̩/Coffee/Tea,40.756378600000005,-73.83698989999998,2018-04-24
698,A,FITZCARRALDO,Italian,40.7109725,-73.93385289999998,2018-04-24
699,A,O'HANLON'S BAR,Irish,40.731696899999996,-73.98287669999998,2018-04-24
700,A,NORTH SHORE PIZZERIA & RESTAURANT,Pizza,40.6252963,-74.1351787,2018-04-24
701,A,PIO PIO,Peruvian,40.745351299999996,-73.97764029999998,2018-04-24
702,A,MOE'S GOURMET FOOD & PIZZA,American,40.770352100000004,-73.83663360000001,2018-04-24
703,Z,HUDSON CLEARWATER,French,40.7311103,-74.0069618,2018-04-24
704,A,COTENNA,Italian,40.7290065,-74.00365129999999,2018-04-24
705,Z,CENTRE PIZZA,Italian,40.739159,-73.84850999999998,2018-04-24
706,A,E-CHIBAN SUSHI JAPANESE RESTAURANT,Asian,40.7075414,-73.89719509999998,2018-04-24
707,Z,LA ESPERANZA MEXICAN DELI GROCERY & VEGETABLES,Mexican,40.8520697,-73.90440809999998,2018-04-24
708,A,FRESH POND TAVERN,American,40.7034795,-73.89517459999998,2018-04-24
709,A,FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER,American,40.7476706,-73.99539909999999,2018-04-24
712,A,VALBONA RESTAURANT,Caf̩/Coffee/Tea,40.876188,-73.88723879999998,2018-04-24
713,A,POPEYES LOUISIANA KITCHEN,Chicken,40.647672899999996,-73.9584493,2018-04-24
714,A,ASIAN TASTE 86,Indonesian,40.7417492,-73.8785912,2018-04-24
715,A,FRESH DUMPLINGS,Chinese,40.7588339,-73.8331304,2018-04-24
740,A,FU XING,Chinese,40.83137809999999,-73.8747913,2018-04-24
741,A,HAPPY HOP'S KITCHEN,Chinese,40.7069227,-73.7507115,2018-04-24
742,A,NO.1 KITCHEN,Chinese,40.62897479999999,-73.9236708,2018-04-24
743,A,HOT KITCHEN SICHUAN STYLE,Chinese,40.758813399999994,-73.8328178,2018-04-24
744,A,JACK'S STIR BREW COFFEE,Caf̩/Coffee/Tea,40.7292224,-74.0027905,2018-04-24
746,A,LILLIE'S,American,40.761612,-73.985945,2018-04-24
747,A,POPEYES LOUISIANA KITCHEN,American,40.676665899999996,-73.9221584,2018-04-24
748,Z,ROYAL QUEEN/THE REAL KTV,Chinese,40.7594481,-73.8291066,2018-04-24
779,Z,LITTLE SHEEP MONGOLIAN HOT POT,Chinese,40.762265500000005,-73.82908690000001,2018-04-24
780,A,SEAPORT BUFFET,Chinese,40.5840174,-73.9468806,2018-04-24
785,A,SHINY TEA,Caf̩/Coffee/Tea,40.7611857,-73.8300288,2018-04-24
786,A,OCEAN VIEW CAFE,Russian,40.5766992,-73.964236,2018-04-24
787,A,LA GUALACENA BAR & RESTAURANT,Spanish,40.7020554,-73.9158657,2018-04-24
788,Z,CHINA KING CHINESE RESTAURANT,Chinese,40.729015999999994,-73.737279,2018-04-24
789,A,DAIRY QUEEN GRILL & CHILL,American,40.6440405,-74.072405,2018-04-24
790,A,KUMO JAPANESE RESTAURANT,Japanese,40.7734807,-73.9071848,2018-04-24
791,A,FALANSAI,Vietnamese/Cambodian/Malaysia,40.7067112,-73.9287489,2018-04-24
792,A,HUNGRY GHOST COFFEE BAR AND CAFE,Caf̩/Coffee/Tea,40.680325200000006,-73.9744316,2018-04-24
793,Z,VERONICA'S BAKERY,Mexican,40.6309222,-74.1310842,2018-04-24
794,A,NEW HAPPY GARDEN,Chinese,40.8365593,-73.92714149999998,2018-04-24
795,A,STARBUCKS,Caf̩/Coffee/Tea,40.7579693,-73.8297427,2018-04-23
796,Z,DUNKIN' DONUTS,Donuts,40.752179999999996,-73.987809,2018-04-23
798,A,MARY'S FISH CAMP,Seafood,40.734727899999996,-74.00321980000002,2018-04-23
799,A,BCD TOFU HOUSE,Korean,40.747625,-73.98596429999998,2018-04-23
800,A,MOMS LUNCHEONETTE,American,40.683319,-73.840374,2018-04-23
801,A,KE ZHANG,Chinese,40.750591799999995,-73.8193683,2018-04-23
802,A,NY HOT JUMBO BAGELS,Delicatessen,40.7587244,-73.96540590000001,2018-04-23
803,A,PANDA CHINESE RESTAURANT,Chinese,40.6937195,-73.7556285,2018-04-23
804,Z,DANNY'S DELI,Delicatessen,40.759476,-73.985843,2018-04-23
805,A,REGGI'S CAFE,Mediterranean,40.598325,-73.97994969999998,2018-04-23
806,A,HECTOR'S CAFE & DINER,American,40.740292499999995,-74.00828890000001,2018-04-23
807,A,EMILIO SUPER BAKERY,Bakery,40.83816119999999,-73.9187319,2018-04-23
808,Z,SUPERNOVA-NOVOTEL HOTEL,American,40.762679999999996,-73.983704,2018-04-23
809,A,TAO HONG BAKERY,Bakery,40.717337799999996,-73.9945497,2018-04-23
811,A,CAFFE ROMA,Bakery,40.720231,-73.99679990000001,2018-04-23
812,Z,GOLDEN HOUSE RESTAURANT,Caribbean,40.682281,-73.835876,2018-04-23
813,Z,BASKIN ROBBINS,"Ice Cream, Gelato, Yogurt, Ices",40.6507357,-73.8899145,2018-04-23
814,A,DUNKIN' DONUTS,Donuts,40.6937989,-73.96430389999998,2018-04-23
815,A,LE PAIN QUOTIDIEN,Sandwiches,40.7663869,-73.97964809999998,2018-04-23
816,A,AMAN RESTAURANT,Indian,40.885257,-73.879103,2018-04-23
817,A,SORRENTO,Caf̩/Coffee/Tea,40.612018,-73.99776100000003,2018-04-23
818,Z,BXL ZOUTE,Eastern European,40.7417554,-73.9926203,2018-04-23
819,A,THE SPOTTED PIG,American,40.7356133,-74.00669570000001,2018-04-23
820,A,LA ISLA,Spanish,40.698991,-73.91824299999998,2018-04-23
821,Z,TONIC TIMES SQUARE,American,40.759996799999996,-73.98366870000001,2018-04-23
822,A,ROTI MEDITERRANEAN GRILL,Mediterranean,40.7066745,-74.0071976,2018-04-23
825,A,SUBWAY,Sandwiches,40.7645475,-73.9804846,2018-04-23
826,A,HEALTHY BITE,American,40.8664507,-73.91528579999998,2018-04-23
827,A,SWAGAT INDIAN RESTAURANT,Indian,40.748208700000006,-73.9933012,2018-04-23
828,A,TONY'S FAMOUS PIZZA,Pizza,40.6819361,-73.8788783,2018-04-23
829,A,QUENTIN PIZZA,Pizza,40.613136499999996,-73.93952970000001,2018-04-23
830,Z,THE SPOT CAFE/KOOFO,Delicatessen,40.7427735,-73.9919673,2018-04-23
831,A,SMITH & WOLLENSKY,American,40.755156,-73.97071770000001,2018-04-23
832,Z,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,40.6676058,-73.7373937,2018-04-23
833,A,ARNO RISTORANTE,Italian,40.75331250000001,-73.9879785,2018-04-23
834,A,DUNKIN' DONUTS,Donuts,40.708590799999996,-73.9590577,2018-04-23
835,A,BAHARI ESTIATORIO,Greek,40.761523600000004,-73.9249708,2018-04-23
836,A,KFC,Chicken,40.7322684,-73.985349,2018-04-23
837,A,GHANDI CAFE,Indian,40.7319933,-74.0031348,2018-04-23
838,A,CROSBY PIZZA STOP,Pizza,40.8461255,-73.8319242,2018-04-23
839,Z,GOLDEN STEAMER,Bakery,40.718765000000005,-73.996815,2018-04-23
840,A,LU PEKING HOUSE INC,Chinese,40.68413839999999,-73.8698283,2018-04-23
